dataset,method,model,split,run,task_id,config,payload_len,stream_key,meta_source,meta_path,accepted_steps,no_bits_steps,len_mismatch_steps
alfworld,rank,deepseek,OOD,1,131,top2,8,2025,report_metadata,,3,8,4
alfworld,rank,deepseek,OOD,1,132,full_rank,8,2025,report_metadata,,15,14,1
alfworld,rank,deepseek,OOD,1,132,top10,8,2025,report_metadata,,15,14,1
alfworld,rank,deepseek,OOD,1,132,top5,8,2025,report_metadata,,11,14,5
alfworld,rank,deepseek,OOD,1,132,top3,8,2025,report_metadata,,8,14,8
alfworld,rank,deepseek,OOD,1,132,top2,8,2025,report_metadata,,3,14,13
alfworld,rank,deepseek,OOD,1,133,full_rank,8,2025,report_metadata,,3,8,
alfworld,rank,deepseek,OOD,1,133,top10,8,2025,report_metadata,,2,8,1
alfworld,rank,deepseek,OOD,1,133,top5,8,2025,report_metadata,,2,8,1
alfworld,rank,deepseek,OOD,1,133,top3,8,2025,report_metadata,,1,8,2
alfworld,rank,deepseek,OOD,1,133,top2,8,2025,report_metadata,,1,8,2
alfworld,rank,deepseek,ID,2,000,full_rank,8,2025,report_metadata,,,3,
alfworld,rank,deepseek,ID,2,000,top10,8,2025,report_metadata,,,3,
alfworld,rank,deepseek,ID,2,000,top5,8,2025,report_metadata,,,3,
alfworld,rank,deepseek,ID,2,000,top3,8,2025,report_metadata,,,3,
alfworld,rank,deepseek,ID,2,000,top2,8,2025,report_metadata,,,3,
alfworld,rank,deepseek,ID,2,001,full_rank,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,001,top10,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,001,top5,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,001,top3,8,2025,report_metadata,,2,5,1
alfworld,rank,deepseek,ID,2,001,top2,8,2025,report_metadata,,1,5,2
alfworld,rank,deepseek,ID,2,002,full_rank,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,002,top10,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,002,top5,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,002,top3,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,002,top2,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,003,full_rank,8,2025,report_metadata,,12,9,
alfworld,rank,deepseek,ID,2,003,top10,8,2025,report_metadata,,11,9,1
alfworld,rank,deepseek,ID,2,003,top5,8,2025,report_metadata,,9,9,3
alfworld,rank,deepseek,ID,2,003,top3,8,2025,report_metadata,,5,9,7
alfworld,rank,deepseek,ID,2,003,top2,8,2025,report_metadata,,3,9,9
alfworld,rank,deepseek,ID,2,004,full_rank,8,2025,report_metadata,,16,8,
alfworld,rank,deepseek,ID,2,004,top10,8,2025,report_metadata,,16,8,
alfworld,rank,deepseek,ID,2,004,top5,8,2025,report_metadata,,11,8,5
alfworld,rank,deepseek,ID,2,004,top3,8,2025,report_metadata,,10,8,6
alfworld,rank,deepseek,ID,2,004,top2,8,2025,report_metadata,,6,8,10
alfworld,rank,deepseek,ID,2,005,full_rank,8,2025,report_metadata,,5,8,
alfworld,rank,deepseek,ID,2,005,top10,8,2025,report_metadata,,5,8,
alfworld,rank,deepseek,ID,2,005,top5,8,2025,report_metadata,,5,8,
alfworld,rank,deepseek,ID,2,005,top3,8,2025,report_metadata,,2,8,3
alfworld,rank,deepseek,ID,2,005,top2,8,2025,report_metadata,,1,8,4
alfworld,rank,deepseek,ID,2,006,full_rank,8,2025,report_metadata,,6,4,
alfworld,rank,deepseek,ID,2,006,top10,8,2025,report_metadata,,6,4,
alfworld,rank,deepseek,ID,2,006,top5,8,2025,report_metadata,,5,4,1
alfworld,rank,deepseek,ID,2,006,top3,8,2025,report_metadata,,4,4,2
alfworld,rank,deepseek,ID,2,006,top2,8,2025,report_metadata,,1,4,5
alfworld,rank,deepseek,ID,2,007,full_rank,8,2025,report_metadata,,1,4,
alfworld,rank,deepseek,ID,2,007,top10,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,007,top5,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,007,top3,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,007,top2,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,008,full_rank,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,008,top10,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,008,top5,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,008,top3,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,008,top2,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,009,full_rank,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,009,top10,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,009,top5,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,009,top3,8,2025,report_metadata,,2,4,1
alfworld,rank,deepseek,ID,2,009,top2,8,2025,report_metadata,,1,4,2
alfworld,rank,deepseek,ID,2,010,full_rank,8,2025,report_metadata,,4,6,2
alfworld,rank,deepseek,ID,2,010,top10,8,2025,report_metadata,,4,6,2
alfworld,rank,deepseek,ID,2,010,top5,8,2025,report_metadata,,3,6,3
alfworld,rank,deepseek,ID,2,010,top3,8,2025,report_metadata,,3,6,3
alfworld,rank,deepseek,ID,2,010,top2,8,2025,report_metadata,,3,6,3
alfworld,rank,deepseek,ID,2,011,full_rank,8,2025,report_metadata,,6,5,
alfworld,rank,deepseek,ID,2,011,top10,8,2025,report_metadata,,6,5,
alfworld,rank,deepseek,ID,2,011,top5,8,2025,report_metadata,,4,5,2
alfworld,rank,deepseek,ID,2,011,top3,8,2025,report_metadata,,2,5,4
alfworld,rank,deepseek,ID,2,011,top2,8,2025,report_metadata,,1,5,5
alfworld,rank,deepseek,ID,2,012,full_rank,8,2025,report_metadata,,2,5,2
alfworld,rank,deepseek,ID,2,012,top10,8,2025,report_metadata,,2,5,2
alfworld,rank,deepseek,ID,2,012,top5,8,2025,report_metadata,,2,5,2
alfworld,rank,deepseek,ID,2,012,top3,8,2025,report_metadata,,2,5,2
alfworld,rank,deepseek,ID,2,012,top2,8,2025,report_metadata,,2,5,2
alfworld,rank,deepseek,ID,2,013,full_rank,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,013,top10,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,013,top5,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,013,top3,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,013,top2,8,2025,report_metadata,,,5,2
alfworld,rank,deepseek,ID,2,014,full_rank,8,2025,report_metadata,,9,7,
alfworld,rank,deepseek,ID,2,014,top10,8,2025,report_metadata,,8,7,1
alfworld,rank,deepseek,ID,2,014,top5,8,2025,report_metadata,,8,7,1
alfworld,rank,deepseek,ID,2,014,top3,8,2025,report_metadata,,6,7,3
alfworld,rank,deepseek,ID,2,014,top2,8,2025,report_metadata,,3,7,6
alfworld,rank,deepseek,ID,2,015,full_rank,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,015,top10,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,015,top5,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,015,top3,8,2025,report_metadata,,1,5,2
alfworld,rank,deepseek,ID,2,015,top2,8,2025,report_metadata,,,5,3
alfworld,rank,deepseek,ID,2,016,full_rank,8,2025,report_metadata,,9,8,1
alfworld,rank,deepseek,ID,2,016,top10,8,2025,report_metadata,,9,8,1
alfworld,rank,deepseek,ID,2,016,top5,8,2025,report_metadata,,7,8,3
alfworld,rank,deepseek,ID,2,016,top3,8,2025,report_metadata,,7,8,3
alfworld,rank,deepseek,ID,2,016,top2,8,2025,report_metadata,,5,8,5
alfworld,rank,deepseek,ID,2,017,full_rank,8,2025,report_metadata,,6,4,
alfworld,rank,deepseek,ID,2,017,top10,8,2025,report_metadata,,6,4,
alfworld,rank,deepseek,ID,2,017,top5,8,2025,report_metadata,,6,4,
alfworld,rank,deepseek,ID,2,017,top3,8,2025,report_metadata,,5,4,1
alfworld,rank,deepseek,ID,2,017,top2,8,2025,report_metadata,,1,4,5
alfworld,rank,deepseek,ID,2,018,full_rank,8,2025,report_metadata,,3,6,1
alfworld,rank,deepseek,ID,2,018,top10,8,2025,report_metadata,,3,6,1
alfworld,rank,deepseek,ID,2,018,top5,8,2025,report_metadata,,3,6,1
alfworld,rank,deepseek,ID,2,018,top3,8,2025,report_metadata,,2,6,2
alfworld,rank,deepseek,ID,2,018,top2,8,2025,report_metadata,,2,6,2
alfworld,rank,deepseek,ID,2,019,full_rank,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,019,top10,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,019,top5,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,019,top3,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,019,top2,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,020,full_rank,8,2025,report_metadata,,10,10,2
alfworld,rank,deepseek,ID,2,020,top10,8,2025,report_metadata,,9,10,3
alfworld,rank,deepseek,ID,2,020,top5,8,2025,report_metadata,,5,10,7
alfworld,rank,deepseek,ID,2,020,top3,8,2025,report_metadata,,2,10,10
alfworld,rank,deepseek,ID,2,020,top2,8,2025,report_metadata,,2,10,10
alfworld,rank,deepseek,ID,2,021,full_rank,8,2025,report_metadata,,4,5,1
alfworld,rank,deepseek,ID,2,021,top10,8,2025,report_metadata,,4,5,1
alfworld,rank,deepseek,ID,2,021,top5,8,2025,report_metadata,,2,5,3
alfworld,rank,deepseek,ID,2,021,top3,8,2025,report_metadata,,1,5,4
alfworld,rank,deepseek,ID,2,021,top2,8,2025,report_metadata,,,5,5
alfworld,rank,deepseek,ID,2,022,full_rank,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,022,top10,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,022,top5,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,022,top3,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,022,top2,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,023,full_rank,8,2025,report_metadata,,4,6,1
alfworld,rank,deepseek,ID,2,023,top10,8,2025,report_metadata,,2,6,3
alfworld,rank,deepseek,ID,2,023,top5,8,2025,report_metadata,,,6,5
alfworld,rank,deepseek,ID,2,023,top3,8,2025,report_metadata,,,6,5
alfworld,rank,deepseek,ID,2,023,top2,8,2025,report_metadata,,,6,5
alfworld,rank,deepseek,ID,2,024,full_rank,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,024,top10,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,024,top5,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,024,top3,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,024,top2,8,2025,report_metadata,,,6,1
alfworld,rank,deepseek,ID,2,025,full_rank,8,2025,report_metadata,,2,7,2
alfworld,rank,deepseek,ID,2,025,top10,8,2025,report_metadata,,2,7,2
alfworld,rank,deepseek,ID,2,025,top5,8,2025,report_metadata,,1,7,3
alfworld,rank,deepseek,ID,2,025,top3,8,2025,report_metadata,,1,7,3
alfworld,rank,deepseek,ID,2,025,top2,8,2025,report_metadata,,,7,4
alfworld,rank,deepseek,ID,2,026,full_rank,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,026,top10,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,026,top5,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,026,top3,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,026,top2,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,027,full_rank,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,027,top10,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,027,top5,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,027,top3,8,2025,report_metadata,,,4,3
alfworld,rank,deepseek,ID,2,027,top2,8,2025,report_metadata,,,4,3
alfworld,rank,deepseek,ID,2,028,full_rank,8,2025,report_metadata,,6,7,
alfworld,rank,deepseek,ID,2,028,top10,8,2025,report_metadata,,6,7,
alfworld,rank,deepseek,ID,2,028,top5,8,2025,report_metadata,,6,7,
alfworld,rank,deepseek,ID,2,028,top3,8,2025,report_metadata,,5,7,1
alfworld,rank,deepseek,ID,2,028,top2,8,2025,report_metadata,,3,7,3
alfworld,rank,deepseek,ID,2,029,full_rank,8,2025,report_metadata,,8,9,8
alfworld,rank,deepseek,ID,2,029,top10,8,2025,report_metadata,,7,9,9
alfworld,rank,deepseek,ID,2,029,top5,8,2025,report_metadata,,5,9,11
alfworld,rank,deepseek,ID,2,029,top3,8,2025,report_metadata,,5,9,11
alfworld,rank,deepseek,ID,2,029,top2,8,2025,report_metadata,,2,9,14
alfworld,rank,deepseek,ID,2,030,full_rank,8,2025,report_metadata,,1,4,
alfworld,rank,deepseek,ID,2,030,top10,8,2025,report_metadata,,1,4,
alfworld,rank,deepseek,ID,2,030,top5,8,2025,report_metadata,,1,4,
alfworld,rank,deepseek,ID,2,030,top3,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,030,top2,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,031,full_rank,8,2025,report_metadata,,16,13,1
alfworld,rank,deepseek,ID,2,031,top10,8,2025,report_metadata,,16,13,1
alfworld,rank,deepseek,ID,2,031,top5,8,2025,report_metadata,,10,13,7
alfworld,rank,deepseek,ID,2,031,top3,8,2025,report_metadata,,8,13,9
alfworld,rank,deepseek,ID,2,031,top2,8,2025,report_metadata,,3,13,14
alfworld,rank,deepseek,ID,2,032,full_rank,8,2025,report_metadata,,2,2,
alfworld,rank,deepseek,ID,2,032,top10,8,2025,report_metadata,,2,2,
alfworld,rank,deepseek,ID,2,032,top5,8,2025,report_metadata,,2,2,
alfworld,rank,deepseek,ID,2,032,top3,8,2025,report_metadata,,2,2,
alfworld,rank,deepseek,ID,2,032,top2,8,2025,report_metadata,,1,2,1
alfworld,rank,deepseek,ID,2,033,full_rank,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,033,top10,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,033,top5,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,033,top3,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,033,top2,8,2025,report_metadata,,,4,
alfworld,rank,deepseek,ID,2,034,full_rank,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,034,top10,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,034,top5,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,034,top3,8,2025,report_metadata,,2,5,1
alfworld,rank,deepseek,ID,2,034,top2,8,2025,report_metadata,,2,5,1
alfworld,rank,deepseek,ID,2,035,full_rank,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,035,top10,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,035,top5,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,035,top3,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,035,top2,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,036,full_rank,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,036,top10,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,036,top5,8,2025,report_metadata,,4,8,2
alfworld,rank,deepseek,ID,2,036,top3,8,2025,report_metadata,,3,8,3
alfworld,rank,deepseek,ID,2,036,top2,8,2025,report_metadata,,2,8,4
alfworld,rank,deepseek,ID,2,037,full_rank,8,2025,report_metadata,,7,7,1
alfworld,rank,deepseek,ID,2,037,top10,8,2025,report_metadata,,6,7,2
alfworld,rank,deepseek,ID,2,037,top5,8,2025,report_metadata,,5,7,3
alfworld,rank,deepseek,ID,2,037,top3,8,2025,report_metadata,,4,7,4
alfworld,rank,deepseek,ID,2,037,top2,8,2025,report_metadata,,4,7,4
alfworld,rank,deepseek,ID,2,038,full_rank,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,038,top10,8,2025,report_metadata,,3,4,
alfworld,rank,deepseek,ID,2,038,top5,8,2025,report_metadata,,2,4,1
alfworld,rank,deepseek,ID,2,038,top3,8,2025,report_metadata,,,4,3
alfworld,rank,deepseek,ID,2,038,top2,8,2025,report_metadata,,,4,3
alfworld,rank,deepseek,ID,2,039,full_rank,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,039,top10,8,2025,report_metadata,,2,4,
alfworld,rank,deepseek,ID,2,039,top5,8,2025,report_metadata,,1,4,1
alfworld,rank,deepseek,ID,2,039,top3,8,2025,report_metadata,,1,4,1
alfworld,rank,deepseek,ID,2,039,top2,8,2025,report_metadata,,,4,2
alfworld,rank,deepseek,ID,2,040,full_rank,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,040,top10,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,040,top5,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,040,top3,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,040,top2,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,041,full_rank,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,041,top10,8,2025,report_metadata,,3,5,
alfworld,rank,deepseek,ID,2,041,top5,8,2025,report_metadata,,2,5,1
alfworld,rank,deepseek,ID,2,041,top3,8,2025,report_metadata,,2,5,1
alfworld,rank,deepseek,ID,2,041,top2,8,2025,report_metadata,,,5,3
alfworld,rank,deepseek,ID,2,042,full_rank,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,042,top10,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,042,top5,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,042,top3,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,042,top2,8,2025,report_metadata,,,5,
alfworld,rank,deepseek,ID,2,043,full_rank,8,2025,report_metadata,,12,7,1
alfworld,rank,deepseek,ID,2,043,top10,8,2025,report_metadata,,11,7,2
alfworld,rank,deepseek,ID,2,043,top5,8,2025,report_metadata,,8,7,5
alfworld,rank,deepseek,ID,2,043,top3,8,2025,report_metadata,,6,7,7
alfworld,rank,deepseek,ID,2,043,top2,8,2025,report_metadata,,5,7,8
alfworld,rank,deepseek,ID,2,044,full_rank,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,044,top10,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,044,top5,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,044,top3,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,044,top2,8,2025,report_metadata,,,6,
alfworld,rank,deepseek,ID,2,045,full_rank,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,045,top10,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,045,top5,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,045,top3,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,045,top2,8,2025,report_metadata,,,4,1
alfworld,rank,deepseek,ID,2,046,full_rank,8,2025,report_metadata,,10,8,3
alfworld,rank,deepseek,ID,2,046,top10,8,2025,report_metadata,,10,8,3
alfworld,rank,deepseek,ID,2,046,top5,8,2025,report_metadata,,7,8,6
alfworld,rank,deepseek,ID,2,046,top3,8,2025,report_metadata,,4,8,9
alfworld,rank,deepseek,ID,2,046,top2,8,2025,report_metadata,,,8,13
alfworld,rank,deepseek,ID,2,047,full_rank,8,2025,report_metadata,,10,9,5
alfworld,rank,deepseek,ID,2,047,top10,8,2025,report_metadata,,10,9,5
alfworld,rank,deepseek,ID,2,047,top5,8,2025,report_metadata,,6,9,9
alfworld,rank,deepseek,ID,2,047,top3,8,2025,report_metadata,,3,9,12
alfworld,rank,deepseek,ID,2,047,top2,8,2025,report_metadata,,3,9,12
alfworld,rank,deepseek,ID,2,048,full_rank,8,2025,report_metadata,,4,12,
alfworld,rank,deepseek,ID,2,048,top10,8,2025,report_metadata,,4,12,
alfworld,rank,deepseek,ID,2,048,top5,8,2025,report_metadata,,3,12,1
alfworld,rank,deepseek,ID,2,048,top3,8,2025,report_metadata,,2,12,2
alfworld,rank,deepseek,ID,2,048,top2,8,2025,report_metadata,,1,12,3
alfworld,rank,deepseek,ID,2,049,full_rank,8,2025,report_metadata,,3,10,
alfworld,rank,deepseek,ID,2,049,top10,8,2025,report_metadata,,3,10,
alfworld,rank,deepseek,ID,2,049,top5,8,2025,report_metadata,,3,10,
alfworld,rank,deepseek,ID,2,049,top3,8,2025,report_metadata,,3,10,
alfworld,rank,deepseek,ID,2,049,top2,8,2025,report_metadata,,1,10,2
alfworld,rank,deepseek,ID,2,050,full_rank,8,2025,report_metadata,,,7,
alfworld,rank,deepseek,ID,2,050,top10,8,2025,report_metadata,,,7,
alfworld,rank,deepseek,ID,2,050,top5,8,2025,report_metadata,,,7,
alfworld,rank,deepseek,ID,2,050,top3,8,2025,report_metadata,,,7,
alfworld,rank,deepseek,ID,2,050,top2,8,2025,report_metadata,,,7,
alfworld,rank,deepseek,ID,2,051,full_rank,8,2025,report_metadata,,3,7,
alfworld,rank,deepseek,ID,2,051,top10,8,2025,report_metadata,,3,7,
alfworld,rank,deepseek,ID,2,051,top5,8,2025,report_metadata,,3,7,
alfworld,rank,deepseek,ID,2,051,top3,8,2025,report_metadata,,1,7,2
alfworld,rank,deepseek,ID,2,051,top2,8,2025,report_metadata,,1,7,2
alfworld,rank,deepseek,ID,2,052,full_rank,8,2025,report_metadata,,3,8,
alfworld,rank,deepseek,ID,2,052,top10,8,2025,report_metadata,,3,8,
alfworld,rank,deepseek,ID,2,052,top5,8,2025,report_metadata,,3,8,
alfworld,rank,deepseek,ID,2,052,top3,8,2025,report_metadata,,1,8,2
alfworld,rank,deepseek,ID,2,052,top2,8,2025,report_metadata,,,8,3
alfworld,rank,deepseek,ID,2,053,full_rank,8,2025,report_metadata,,11,19,
alfworld,rank,deepseek,ID,2,053,top10,8,2025,report_metadata,,10,19,1
alfworld,rank,deepseek,ID,2,053,top5,8,2025,report_metadata,,9,19,2
alfworld,rank,deepseek,ID,2,053,top3,8,2025,report_metadata,,7,19,4
alfworld,rank,deepseek,ID,2,053,top2,8,2025,report_metadata,,3,19,8
alfworld,rank,deepseek,ID,2,054,full_rank,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,054,top10,8,2025,report_metadata,,2,5,
alfworld,rank,deepseek,ID,2,054,top5,8,2025,report_metadata,,1,5,1
alfworld,rank,deepseek,ID,2,054,top3,8,2025,report_metadata,,1,5,1
alfworld,rank,deepseek,ID,2,054,top2,8,2025,report_metadata,,1,5,1
alfworld,rank,deepseek,ID,2,055,full_rank,8,2025,report_metadata,,5,6,1
alfworld,rank,deepseek,ID,2,055,top10,8,2025,report_metadata,,5,6,1
alfworld,rank,deepseek,ID,2,055,top5,8,2025,report_metadata,,5,6,1
alfworld,rank,deepseek,ID,2,055,top3,8,2025,report_metadata,,3,6,3
alfworld,rank,deepseek,ID,2,055,top2,8,2025,report_metadata,,2,6,4
alfworld,rank,deepseek,ID,2,056,full_rank,8,2025,report_metadata,,13,9,
alfworld,rank,deepseek,ID,2,056,top10,8,2025,report_metadata,,13,9,
alfworld,rank,deepseek,ID,2,056,top5,8,2025,report_metadata,,8,9,5
alfworld,rank,deepseek,ID,2,056,top3,8,2025,report_metadata,,8,9,5
alfworld,rank,deepseek,ID,2,056,top2,8,2025,report_metadata,,6,9,7
alfworld,rank,deepseek,ID,2,057,full_rank,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,057,top10,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,057,top5,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,057,top3,8,2025,report_metadata,,1,5,
alfworld,rank,deepseek,ID,2,057,top2,8,2025,report_metadata,,,5,1
alfworld,rank,deepseek,ID,2,058,full_rank,8,2025,report_metadata,,20,7,3
alfworld,rank,deepseek,ID,2,058,top10,8,2025,report_metadata,,18,7,5
alfworld,rank,deepseek,ID,2,058,top5,8,2025,report_metadata,,14,7,9
alfworld,rank,deepseek,ID,2,058,top3,8,2025,report_metadata,,11,7,12
alfworld,rank,deepseek,ID,2,058,top2,8,2025,report_metadata,,6,7,17
alfworld,rank,deepseek,ID,2,059,full_rank,8,2025,report_metadata,,6,10,1
alfworld,rank,deepseek,ID,2,059,top10,8,2025,report_metadata,,6,10,1
alfworld,rank,deepseek,ID,2,059,top5,8,2025,report_metadata,,5,10,2
alfworld,rank,deepseek,ID,2,059,top3,8,2025,report_metadata,,4,10,3
alfworld,rank,deepseek,ID,2,059,top2,8,2025,report_metadata,,2,10,5
alfworld,rank,deepseek,ID,2,060,full_rank,8,2025,report_metadata,,16,12,2
alfworld,rank,deepseek,ID,2,060,top10,8,2025,report_metadata,,16,12,2
alfworld,rank,deepseek,ID,2,060,top5,8,2025,report_metadata,,9,12,9
alfworld,rank,deepseek,ID,2,060,top3,8,2025,report_metadata,,6,12,12
alfworld,rank,deepseek,ID,2,060,top2,8,2025,report_metadata,,4,12,14
alfworld,rank,deepseek,ID,2,061,full_rank,8,2025,report_metadata,,6,8,
alfworld,rank,deepseek,ID,2,061,top10,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,061,top5,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,061,top3,8,2025,report_metadata,,4,8,2
alfworld,rank,deepseek,ID,2,061,top2,8,2025,report_metadata,,3,8,3
alfworld,rank,deepseek,ID,2,062,full_rank,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,062,top10,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,062,top5,8,2025,report_metadata,,4,8,2
alfworld,rank,deepseek,ID,2,062,top3,8,2025,report_metadata,,4,8,2
alfworld,rank,deepseek,ID,2,062,top2,8,2025,report_metadata,,2,8,4
alfworld,rank,deepseek,ID,2,063,full_rank,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,063,top10,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,063,top5,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,063,top3,8,2025,report_metadata,,1,6,
alfworld,rank,deepseek,ID,2,063,top2,8,2025,report_metadata,,,6,1
alfworld,rank,deepseek,ID,2,064,full_rank,8,2025,report_metadata,,1,8,1
alfworld,rank,deepseek,ID,2,064,top10,8,2025,report_metadata,,1,8,1
alfworld,rank,deepseek,ID,2,064,top5,8,2025,report_metadata,,1,8,1
alfworld,rank,deepseek,ID,2,064,top3,8,2025,report_metadata,,1,8,1
alfworld,rank,deepseek,ID,2,064,top2,8,2025,report_metadata,,1,8,1
alfworld,rank,deepseek,ID,2,065,full_rank,8,2025,report_metadata,,6,8,
alfworld,rank,deepseek,ID,2,065,top10,8,2025,report_metadata,,6,8,
alfworld,rank,deepseek,ID,2,065,top5,8,2025,report_metadata,,5,8,1
alfworld,rank,deepseek,ID,2,065,top3,8,2025,report_metadata,,3,8,3
alfworld,rank,deepseek,ID,2,065,top2,8,2025,report_metadata,,1,8,5
